tconst	averageRating	numVotes
tt0021281	6.4	1089
tt0021282	5.6	451
tt0021283	6.3	532
tt0021284	5.0	42
tt0021287	5.5	477
tt0021288	5.8	124
tt0021289	5.5	38
tt0021292	5.7	546
tt0021294	5.6	649
tt0021295	5.3	315
tt0021296	6.8	21
tt0021297	5.8	298
tt0021299	5.8	25
tt0021301	5.7	54
tt0021303	5.6	162
tt0021304	5.7	241
tt0021305	5.9	125
tt0021306	6.0	29
tt0021307	5.6	202
tt0021308	4.5	124
tt0021309	7.7	1497
tt0021310	5.7	1010
tt0021312	6.5	640
tt0021317	5.3	207
tt0021319	5.6	117
tt0021321	4.6	20
tt0021322	6.1	424
tt0021323	5.7	18
tt0021324	4.9	289
tt0021327	5.3	145
tt0021331	7.3	7226
tt0021334	5.9	110
tt0021335	5.4	305
tt0021336	7.1	21
tt0021337	5.8	135
tt0021338	4.8	28
tt0021339	7.2	432
tt0021340	4.9	12
tt0021341	6.8	10
tt0021342	5.3	84
tt0021345	5.3	289
tt0021346	6.1	92
tt0021347	5.2	36
tt0021348	6.8	44
tt0021349	4.8	38
tt0021351	6.5	55
tt0021353	4.8	45
tt0021354	6.0	22
tt0021355	6.7	43
tt0021357	6.5	141
tt0021358	6.9	70
tt0021359	6.3	170
tt0021360	5.7	27
tt0021361	6.4	20
tt0021362	4.8	100
tt0021364	5.7	396
tt0021365	5.0	143
tt0021366	6.8	156
tt0021369	6.0	136
tt0021371	6.1	394
tt0021372	5.6	46
tt0021374	5.8	613
tt0021375	6.8	1013
tt0021376	5.4	334
tt0021377	6.1	738
tt0021378	6.0	46
tt0021379	4.2	34
tt0021380	6.1	617
tt0021381	6.3	688
tt0021382	6.2	273
tt0021384	7.1	38
tt0021386	5.2	53
tt0021387	5.0	108
tt0021388	6.5	34
tt0021389	5.1	15
tt0021392	4.0	31
tt0021393	5.0	47
tt0021394	6.1	189
tt0021395	6.2	31
tt0021396	4.8	47
tt0021397	6.0	48
tt0021400	5.7	257
tt0021401	5.2	201
tt0021404	5.3	56
tt0021405	6.5	30
tt0021406	6.9	920
tt0021407	6.9	17
tt0021408	5.8	538
tt0021409	7.1	2442
tt0021410	6.5	22
tt0021412	7.1	88
tt0021413	5.6	309
tt0021414	6.1	19
tt0021415	5.5	41
tt0021417	8.0	15
tt0021418	4.8	98
tt0021420	6.4	391
tt0021421	5.5	19
tt0021422	5.2	140
tt0021423	7.0	19
tt0021424	5.3	87
tt0021425	6.9	22
tt0021426	7.3	8
tt0021428	7.3	48
tt0021429	6.9	157
tt0021430	6.2	19
tt0021432	5.8	101
tt0021434	5.6	363
tt0021435	5.3	188
tt0021436	5.4	117
tt0021439	5.1	152
tt0021440	7.5	84
tt0021442	7.4	58
tt0021445	5.9	60
tt0021446	7.0	14
tt0021449	4.9	122
tt0021451	6.0	14
tt0021454	6.4	40
tt0021455	6.7	23
tt0021456	7.9	313
tt0021457	5.4	24
tt0021458	6.8	37
tt0021460	6.9	15
tt0021463	6.4	216
tt0021464	5.2	264
tt0021465	2.1	27
tt0021467	5.5	53
tt0021468	6.1	22
tt0021469	3.9	35
tt0021470	4.8	115
tt0021471	6.3	50
tt0021472	5.8	263
tt0021474	5.8	55
tt0021476	6.8	119
tt0021481	5.9	74
